@relation 'Metro_Interstate_Traffic_Volume_final-weka.filters.unsupervised.attribute.Remove-R6,8-11-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute holiday {'New Years Day',None,'Martin Luther King Jr Day','Washingtons Birthday','Memorial Day','Independence Day','State Fair','Labor Day'}
@attribute temp numeric
@attribute rain_1h numeric
@attribute snow_1h numeric
@attribute clouds_all numeric
@attribute weather_description {'sky is clear',mist,'broken clouds','overcast clouds','light snow',haze,'scattered clouds','few clouds','light intensity drizzle',fog,snow,'heavy snow','proximity thunderstorm','shower drizzle','light rain',drizzle,'moderate rain','thunderstorm with light drizzle','proximity shower rain','light shower snow',thunderstorm,sleet,'Sky is Clear','thunderstorm with light rain','proximity thunderstorm with rain','thunderstorm with heavy rain','heavy intensity rain','thunderstorm with rain','heavy intensity drizzle',smoke,'light intensity shower rain','proximity thunderstorm with drizzle'}
@attribute hour numeric
@attribute traffic_volume numeric

@data
None,0.71551,0.263208,0,0.434783,'moderate rain',1,1014
None,0.704556,0.263208,0,0.815217,'moderate rain',0,576
None,0.695507,0.143396,0,0.978261,'moderate rain',0.043478,364
None,0.695507,0.143396,0,0.978261,mist,0.043478,364
None,0.690427,0.143396,0,0.978261,'moderate rain',0.086957,234
None,0.690427,0.143396,0,0.978261,mist,0.086957,234
None,0.688363,0.263208,0,0.978261,'moderate rain',0.130435,367
None,0.688363,0.263208,0,0.978261,mist,0.130435,367
None,0.685506,0.143396,0,0.978261,'moderate rain',0.173913,986
None,0.685506,0.143396,0,0.978261,mist,0.173913,986
None,0.682966,0.143396,0,0.978261,'moderate rain',0.217391,3161
None,0.682966,0.143396,0,0.978261,mist,0.217391,3161
None,0.682966,0.143396,0,0.978261,haze,0.217391,3161
None,0.676139,0.263208,0,0.978261,'moderate rain',0.26087,5611
None,0.676139,0.263208,0,0.978261,mist,0.26087,5611
None,0.670265,0.103774,0,0.815217,'moderate rain',0.304348,6147
None,0.670265,0.103774,0,0.815217,mist,0.304348,6147
None,0.669948,0.057547,0,0.815217,'moderate rain',0.347826,5692
None,0.669948,0.057547,0,0.815217,'light intensity drizzle',0.347826,5692
None,0.669948,0.057547,0,0.815217,haze,0.347826,5692
None,0.672805,0.119811,0,0.434783,'heavy intensity rain',0.391304,5153
None,0.672805,0.119811,0,0.434783,mist,0.391304,5153
None,0.672805,0.119811,0,0.434783,'light intensity drizzle',0.391304,5153
None,0.675028,0.083962,0,0.978261,'moderate rain',0.434783,4624
None,0.675028,0.083962,0,0.978261,mist,0.434783,4624
None,0.675028,0.083962,0,0.978261,'light intensity drizzle',0.434783,4624
None,0.684236,0.087736,0,0.978261,'moderate rain',0.478261,4678
None,0.684236,0.087736,0,0.978261,mist,0.478261,4678
None,0.684236,0.087736,0,0.978261,'light intensity drizzle',0.478261,4678
None,0.685029,0.040566,0,0.978261,'light rain',0.521739,4954
None,0.685029,0.040566,0,0.978261,mist,0.521739,4954
None,0.686458,0.066981,0,0.978261,'moderate rain',0.565217,5032
None,0.686458,0.066981,0,0.978261,mist,0.565217,5032
None,0.689157,0.023585,0,0.978261,'light rain',0.608696,5273
None,0.69265,0.023585,0,0.978261,'light rain',0.652174,5865
None,0.695348,0.023585,0,0.978261,'light rain',0.695652,6657
None,0.697412,0.023585,0,0.815217,'light rain',0.73913,5716
None,0.697889,0.023585,0,0.978261,'light rain',0.782609,4363
None,0.692173,0.035849,0,0.978261,'light rain',0.826087,3406
None,0.692173,0.035849,0,0.978261,'light intensity drizzle',0.826087,3406
None,0.684077,0.035849,0,0.978261,'moderate rain',0.869565,2896
None,0.674075,0.023585,0,0.978261,'light rain',0.913043,2576
None,0.662327,0.023585,0,0.978261,'light rain',0.956522,1733
None,0.652643,0.023585,0,0.815217,'light rain',1,1153
None,0.64026,0.023585,0,0.01087,'light rain',0,623
None,0.626449,0.023585,0,0.01087,'light rain',0.043478,335
None,0.611843,0.023585,0,0.01087,'light rain',0.086957,299
None,0.606922,0.023585,0,0.978261,'light rain',0.130435,372
None,0.606922,0.023585,0,0.978261,mist,0.130435,372
None,0.598508,0.023585,0,0.434783,'light rain',0.173913,981
None,0.598349,0.023585,0,0.978261,'light rain',0.217391,3103
None,0.589935,0.023585,0,0.01087,'light rain',0.26087,5902
None,0.589935,0.023585,0,0.01087,mist,0.26087,5902
None,0.584061,0.023585,0,0.434783,'light rain',0.304348,6775
None,0.584061,0.023585,0,0.434783,mist,0.304348,6775
None,0.598825,0.023585,0,0.978261,'light rain',0.347826,6164
None,0.598825,0.023585,0,0.978261,mist,0.347826,6164
None,0.618035,0.023585,0,0.434783,'light rain',0.391304,5421
None,0.649151,0.023585,0,0.815217,'light rain',0.434783,4871
None,0.672964,0,0,0.815217,'broken clouds',0.478261,4969
None,0.688204,0.023585,0,0.815217,'light rain',0.521739,5134
None,0.698365,0.023585,0,0.815217,'light rain',0.565217,4999
None,0.714875,0.023585,0,0.815217,'light rain',0.608696,5349
None,0.727576,0.023585,0,0.815217,'light rain',0.652174,5814
None,0.743451,0,0,0.815217,'broken clouds',0.695652,6578
None,0.742816,0.023585,0,0.815217,'light rain',0.73913,5860
None,0.745515,0.023585,0,0.434783,'light rain',0.782609,4554
None,0.737577,0.023585,0,0.815217,'light rain',0.826087,3487
None,0.7117,0.023585,0,0.01087,'light rain',0.869565,3205
None,0.666931,0.023585,0,0.217391,'light rain',0.913043,2800
None,0.643118,0.023585,0,0.01087,'light rain',0.956522,2106
None,0.627242,0.023585,0,0.01087,'light rain',1,1272
None,0.621686,0.023585,0,0.01087,'light rain',0,670
None,0.610414,0.023585,0,0.01087,'light rain',0.043478,456
None,0.607557,0.023585,0,0.01087,'light rain',0.086957,326
None,0.607239,0.023585,0,0.01087,'light rain',0.130435,388
None,0.607239,0.023585,0,0.01087,mist,0.130435,388
None,0.609779,0.023585,0,0.01087,'light rain',0.173913,1008
None,0.609779,0.023585,0,0.01087,mist,0.173913,1008
None,0.608509,0.023585,0,0.01087,'light rain',0.217391,3070
None,0.60581,0.023585,0,0.434783,'light rain',0.26087,5886
None,0.60581,0.023585,0,0.01087,'light rain',0.304348,6466
None,0.60581,0.023585,0,0.01087,mist,0.304348,6466
None,0.619463,0.023585,0,0.01087,'light rain',0.347826,5995
None,0.656453,0.023585,0,0.217391,'light rain',0.391304,5467
None,0.690268,0.023585,0,0.01087,'light rain',0.434783,4911
None,0.725988,0.023585,0,0.054348,'light rain',0.478261,5095
None,0.746626,0.023585,0,0.054348,'light rain',0.521739,5308
None,0.759486,0.023585,0,0.01087,'light rain',0.565217,5213
None,0.774409,0.023585,0,0.01087,'light rain',0.608696,5680
None,0.787268,0.023585,0,0.434783,'light rain',0.652174,6238
None,0.796952,0.023585,0,0.217391,'light rain',0.695652,6453
None,0.799333,0.023585,0,0.01087,'light rain',0.73913,5775
None,0.796317,0.023585,0,0.01087,'light rain',0.782609,4531
None,0.782664,0.023585,0,0.978261,'light rain',0.826087,3884
None,0.772186,0.023585,0,0.978261,'light rain',0.869565,3332
None,0.76663,0.023585,0,0.978261,'light rain',0.913043,3049
None,0.762978,0.023585,0,0.978261,'light rain',0.956522,2221
None,0.759644,0.023585,0,0.815217,'light rain',1,1396
None,0.756946,0.023585,0,0.815217,'light rain',0,764
None,0.754564,0.023585,0,0.815217,'light rain',0.043478,456
None,0.753453,0.023585,0,0.978261,'light rain',0.086957,358
None,0.753453,0.023585,0,0.978261,'proximity thunderstorm',0.086957,358
None,0.745515,0.132075,0,0.978261,'moderate rain',0.130435,378
None,0.745515,0.132075,0,0.978261,thunderstorm,0.130435,378
None,0.745515,0.132075,0,0.978261,mist,0.130435,378
None,0.734879,0.080189,0,0.978261,'light rain',0.173913,851
None,0.734879,0.080189,0,0.978261,'proximity thunderstorm',0.173913,851
None,0.734879,0.080189,0,0.978261,'light intensity drizzle',0.173913,851
None,0.737101,0.076415,0,0.434783,'light rain',0.217391,2754
None,0.737101,0.076415,0,0.434783,thunderstorm,0.217391,2754
None,0.745515,0.023585,0,0.815217,'moderate rain',0.26087,5200
None,0.742181,0.023585,0,0.434783,'light rain',0.304348,6270
None,0.74488,0.023585,0,0.815217,'light rain',0.347826,5687
None,0.74488,0.023585,0,0.815217,'proximity thunderstorm',0.347826,5687
None,0.752342,0.023585,0,0.434783,'light rain',0.391304,5328
None,0.771551,0.023585,0,0.01087,'light rain',0.434783,5102
None,0.790284,0.023585,0,0.978261,'light rain',0.478261,5359
None,0.787427,0,0,0.978261,'overcast clouds',0.521739,5587
None,0.794412,0.023585,0,0.815217,'light rain',0.565217,5400
None,0.794412,0.023585,0,0.815217,mist,0.565217,5400
None,0.828227,0.023585,0,0.815217,'light rain',0.608696,5705
None,0.84442,0.023585,0,0.815217,'light rain',0.652174,5998
None,0.858549,0.023585,0,0.815217,'light rain',0.695652,5925
None,0.852675,0.023585,0,0.01087,'light rain',0.73913,5418
None,0.846484,0.023585,0,0.815217,'light rain',0.782609,4935
None,0.831719,0.023585,0,0.815217,'light rain',0.826087,3945
None,0.831719,0.023585,0,0.815217,'proximity thunderstorm',0.826087,3945
None,0.815685,0.023585,0,0.01087,'light rain',0.869565,3233
None,0.799492,0.023585,0,0.815217,'light rain',0.913043,2910
None,0.791713,0.023585,0,0.01087,'light rain',0.956522,2830
None,0.787427,0.023585,0,0.434783,'light rain',1,2147
None,0.780918,0.023585,0,0.01087,'light rain',0,1335
None,0.7679,0.023585,0,0.01087,'light rain',0.043478,785
None,0.763296,0.023585,0,0.815217,'light rain',0.086957,569
None,0.762978,0.023585,0,0.434783,'light rain',0.130435,425
None,0.759486,0.023585,0,0.434783,'moderate rain',0.173913,419
None,0.755993,0.023585,0,0.978261,'light rain',0.217391,741
None,0.754564,0.023585,0,0.978261,'light rain',0.26087,1529
None,0.753294,0.023585,0,0.434783,'light rain',0.304348,2477
None,0.753294,0.023585,0,0.434783,mist,0.304348,2477
None,0.753294,0.023585,0,0.815217,'moderate rain',0.347826,3476
None,0.753294,0.023585,0,0.815217,mist,0.347826,3476
None,0.761549,0,0,0.978261,mist,0.391304,4212
None,0.775202,0.023585,0,0.978261,'light rain',0.434783,4578
None,0.775202,0.023585,0,0.978261,mist,0.434783,4578
None,0.793459,0.023585,0,0.978261,'light rain',0.478261,4897
None,0.815209,0.023585,0,0.217391,'light rain',0.521739,4854
None,0.832513,0.023585,0,0.434783,'light rain',0.565217,4972
None,0.84823,0.023585,0,0.434783,'light rain',0.608696,5056
None,0.84823,0.023585,0,0.434783,haze,0.608696,5056
None,0.86347,0.023585,0,0.434783,'light rain',0.652174,4719
None,0.871567,0.023585,0,0.01087,'light rain',0.695652,4649
None,0.879663,0.023585,0,0.01087,'light rain',0.73913,4622
None,0.871408,0.023585,0,0.01087,'light rain',0.782609,4261
None,0.861724,0.023585,0,0.01087,'light rain',0.826087,3518
None,0.826163,0.023585,0,0.01087,'light rain',0.869565,3196
None,0.782823,0.023585,0,0.434783,'light rain',0.913043,2880
None,0.769963,0.023585,0,0.054348,'light rain',0.956522,2815
None,0.760914,0.023585,0,0.01087,'light rain',1,1945
None,0.760914,0.023585,0,0.01087,mist,1,1945
None,0.756628,0.023585,0,0.01087,'light rain',0,1273
None,0.752659,0.023585,0,0.01087,'light rain',0.043478,801
None,0.752659,0.023585,0,0.01087,mist,0.043478,801
None,0.752818,0.023585,0,0.434783,'light rain',0.086957,565
None,0.754247,0.023585,0,0.01087,'light rain',0.130435,386
None,0.753929,0.023585,0,0.01087,'light rain',0.173913,316
None,0.753929,0.023585,0,0.01087,mist,0.173913,316
None,0.763772,0.023585,0,0.434783,'light rain',0.217391,532
None,0.763772,0.023585,0,0.434783,mist,0.217391,532
None,0.762343,0.023585,0,0.434783,'light rain',0.26087,1003
None,0.762343,0.023585,0,0.434783,mist,0.26087,1003
None,0.755834,0.023585,0,0.434783,'light rain',0.304348,1607
None,0.751389,0.023585,0,0.978261,'light rain',0.347826,2334
None,0.750754,0.023585,0,0.978261,'light rain',0.391304,2929
None,0.741229,0.371698,0,0.978261,'heavy intensity rain',0.434783,3571
None,0.741229,0.371698,0,0.978261,mist,0.434783,3571
None,0.748849,0.320755,0,0.978261,'moderate rain',0.478261,4040
None,0.748849,0.320755,0,0.978261,mist,0.478261,4040
None,0.758057,0.132075,0,0.815217,'moderate rain',0.521739,4549
None,0.76917,0.023585,0,0.01087,'light rain',0.565217,4414
None,0.797746,0.023585,0,0.815217,'light rain',0.608696,4299
None,0.81886,0.023585,0,0.815217,'light rain',0.652174,4330
None,0.831243,0.023585,0,0.01087,'light rain',0.695652,4197
None,0.840133,0.023585,0,0.434783,'light rain',0.73913,3833
None,0.833624,0.023585,0,0.815217,'light rain',0.782609,3601
None,0.822988,0.023585,0,0.01087,'light rain',0.826087,3098
None,0.795206,0.023585,0,0.815217,'light rain',0.869565,3115
None,0.768058,0.023585,0,0.01087,'light rain',0.913043,2669
None,0.742499,0.023585,0,0.217391,'light rain',0.956522,2066
None,0.742499,0.023585,0,0.217391,fog,0.956522,2066
None,0.726306,0.023585,0,0.01087,'light rain',1,1475
None,0.726306,0.023585,0,0.01087,mist,1,1475
'Labor Day',0.719956,0.023585,0,0.01087,'light rain',0,962
'Labor Day',0.719956,0.023585,0,0.01087,mist,0,962
None,0.707573,0.023585,0,0.01087,'light rain',0.043478,694
None,0.707573,0.023585,0,0.01087,haze,0.043478,694
None,0.707573,0.023585,0,0.01087,mist,0.043478,694
None,0.709001,0.023585,0,0.434783,'light rain',0.086957,421
None,0.709001,0.023585,0,0.434783,fog,0.086957,421
None,0.707255,0.023585,0,0.434783,'light rain',0.130435,310
None,0.70662,0.023585,0,0.815217,'light rain',0.173913,325
None,0.70662,0.023585,0,0.815217,mist,0.173913,325
None,0.704874,0.023585,0,0.01087,'light rain',0.217391,590
None,0.704874,0.023585,0,0.01087,haze,0.217391,590
None,0.704874,0.023585,0,0.01087,fog,0.217391,590
None,0.704874,0.023585,0,0.01087,mist,0.217391,590
None,0.709319,0.023585,0,0.01087,'light rain',0.26087,1141
None,0.709319,0.023585,0,0.01087,haze,0.26087,1141
None,0.706938,0.023585,0,0.815217,'light rain',0.304348,1556
None,0.706938,0.023585,0,0.815217,mist,0.304348,1556
None,0.710113,0.023585,0,0.815217,'light rain',0.347826,1995
None,0.710113,0.023585,0,0.815217,mist,0.347826,1995
None,0.721226,0.023585,0,0.978261,'light rain',0.391304,2524
None,0.7398,0.023585,0,0.978261,'moderate rain',0.434783,3050
None,0.7398,0.023585,0,0.978261,mist,0.434783,3050
None,0.757104,0.060377,0,0.978261,'light rain',0.478261,3616
None,0.757104,0.060377,0,0.978261,mist,0.478261,3616
None,0.772821,0.023585,0,0.978261,'light rain',0.521739,3901
None,0.788697,0.023585,0,0.978261,'light rain',0.565217,4110
None,0.785998,0.023585,0,0.978261,'light rain',0.608696,4446
None,0.78695,0.023585,0,0.978261,'light rain',0.652174,4411
None,0.788697,0.023585,0,0.978261,'moderate rain',0.695652,4017
None,0.788697,0.023585,0,0.978261,'light intensity drizzle',0.695652,4017
None,0.786157,0.083962,0,0.978261,'moderate rain',0.73913,3900
None,0.780441,0.032075,0,0.978261,'moderate rain',0.782609,3487
None,0.765042,0.041509,0,0.978261,'light rain',0.826087,3006
None,0.765042,0.041509,0,0.978261,mist,0.826087,3006
None,0.765042,0.041509,0,0.978261,drizzle,0.826087,3006
None,0.757898,0.048113,0,0.978261,'light rain',0.869565,2627
None,0.757898,0.048113,0,0.978261,'light intensity drizzle',0.869565,2627
None,0.757581,0.023585,0,0.978261,'proximity shower rain',0.913043,2081
None,0.752659,0.023585,0,0.978261,'light rain',0.956522,1588
None,0.752659,0.023585,0,0.978261,mist,0.956522,1588
None,0.752183,0.023585,0,0.978261,'light rain',1,1012
None,0.752183,0.023585,0,0.978261,'light intensity drizzle',1,1012
None,0.74996,0.023585,0,0.978261,'moderate rain',0,528
None,0.749802,0.023585,0,0.978261,'light rain',0.043478,321
None,0.749802,0.023585,0,0.978261,mist,0.043478,321
None,0.749802,0.023585,0,0.978261,drizzle,0.043478,321
None,0.749167,0.023585,0,0.978261,'light rain',0.086957,254
None,0.749167,0.023585,0,0.978261,mist,0.086957,254
None,0.750119,0.023585,0,0.978261,'light rain',0.130435,332
None,0.750119,0.023585,0,0.978261,'light rain',0.173913,901
None,0.749325,0.023585,0,0.978261,'light rain',0.217391,2863
None,0.749325,0.023585,0,0.978261,mist,0.217391,2863
None,0.749325,0.023585,0,0.978261,haze,0.217391,2863
None,0.749325,0.023585,0,0.978261,'light intensity drizzle',0.217391,2863
None,0.74869,0.035849,0,0.815217,'moderate rain',0.26087,5280
None,0.74869,0.035849,0,0.815217,'light intensity drizzle',0.26087,5280
None,0.74869,0.035849,0,0.815217,mist,0.26087,5280
None,0.745198,0.059434,0,0.01087,'moderate rain',0.304348,6379
None,0.745198,0.059434,0,0.01087,drizzle,0.304348,6379
None,0.746468,0.030189,0,0.978261,'moderate rain',0.347826,5856
None,0.746468,0.030189,0,0.978261,mist,0.347826,5856
None,0.746468,0.030189,0,0.978261,'proximity thunderstorm with rain',0.347826,5856
None,0.751707,0.24717,0,0.978261,'heavy intensity rain',0.391304,5242
None,0.751707,0.24717,0,0.978261,'light intensity drizzle',0.391304,5242
None,0.751707,0.24717,0,0.978261,mist,0.391304,5242
None,0.751707,0.24717,0,0.978261,'proximity thunderstorm',0.391304,5242
None,0.757263,0.065094,0,0.978261,'moderate rain',0.434783,4403
None,0.757263,0.065094,0,0.978261,mist,0.434783,4403
None,0.757263,0.065094,0,0.978261,'proximity thunderstorm',0.434783,4403
None,0.757263,0.065094,0,0.978261,'light intensity drizzle',0.434783,4403
None,0.765201,0.114151,0,0.978261,'heavy intensity rain',0.478261,4477
None,0.765201,0.114151,0,0.978261,mist,0.478261,4477
None,0.775202,0.107547,0,0.434783,'moderate rain',0.521739,4583
None,0.775202,0.107547,0,0.434783,'thunderstorm with light rain',0.521739,4583
None,0.78314,0.048113,0,0.978261,'moderate rain',0.565217,4652
None,0.78314,0.048113,0,0.978261,mist,0.565217,4652
None,0.779171,0.174528,0,0.978261,'proximity shower rain',0.608696,4785
None,0.779171,0.174528,0,0.978261,mist,0.608696,4785
None,0.773774,0.246226,0,0.978261,'heavy intensity rain',0.652174,5436
None,0.773774,0.246226,0,0.978261,mist,0.652174,5436
None,0.770281,0.260377,0,0.978261,'heavy intensity rain',0.695652,5667
None,0.770281,0.260377,0,0.978261,mist,0.695652,5667
None,0.760914,0.150943,0,0.978261,'heavy intensity rain',0.73913,5494
None,0.760914,0.150943,0,0.978261,mist,0.73913,5494
None,0.760914,0.150943,0,0.978261,drizzle,0.73913,5494
None,0.746785,0.275472,0,0.815217,'heavy intensity rain',0.782609,4383
None,0.746785,0.275472,0,0.815217,mist,0.782609,4383
None,0.746785,0.275472,0,0.815217,'proximity thunderstorm with rain',0.782609,4383
None,0.746785,0.275472,0,0.815217,drizzle,0.782609,4383
None,0.741546,0.292453,0,0.978261,'heavy intensity rain',0.826087,3017
None,0.741546,0.292453,0,0.978261,mist,0.826087,3017
None,0.741546,0.292453,0,0.978261,'light intensity drizzle',0.826087,3017
None,0.739482,0.245283,0,0.978261,'moderate rain',0.869565,2385
None,0.739482,0.245283,0,0.978261,mist,0.869565,2385
None,0.739482,0.245283,0,0.978261,'light intensity drizzle',0.869565,2385
None,0.739165,0.136792,0,0.978261,'moderate rain',0.913043,2105
None,0.739165,0.136792,0,0.978261,mist,0.913043,2105
None,0.739165,0.136792,0,0.978261,'light intensity drizzle',0.913043,2105
None,0.738847,0.213208,0,0.978261,'heavy intensity rain',0.956522,1351
None,0.738847,0.213208,0,0.978261,mist,0.956522,1351
None,0.738847,0.213208,0,0.978261,'light intensity drizzle',0.956522,1351
None,0.726941,0.132075,0,0.978261,'heavy intensity rain',1,921
None,0.726941,0.132075,0,0.978261,'light intensity drizzle',1,921
None,0.722972,0.1,0,0.815217,'moderate rain',0,522
None,0.722972,0.1,0,0.815217,drizzle,0,522
None,0.720114,0.041509,0,0.978261,'moderate rain',0.043478,304
None,0.720114,0.041509,0,0.978261,'light intensity drizzle',0.043478,304
None,0.717415,0.048113,0,0.01087,'light rain',0.086957,254
None,0.715987,0.026415,0,0.434783,'light rain',0.130435,323
None,0.715987,0.026415,0,0.434783,'light intensity drizzle',0.130435,323
None,0.715987,0.026415,0,0.978261,'moderate rain',0.173913,882
None,0.715987,0.026415,0,0.978261,drizzle,0.173913,882
None,0.712335,0.027358,0,0.815217,'moderate rain',0.217391,3013
None,0.712335,0.027358,0,0.815217,'light intensity drizzle',0.217391,3013
None,0.709795,0.023585,0,0.815217,'light rain',0.26087,5633
None,0.709795,0.023585,0,0.815217,drizzle,0.26087,5633
None,0.709795,0.023585,0,0.815217,mist,0.26087,5633
None,0.706144,0.048113,0,0.978261,'light rain',0.304348,6668
None,0.706144,0.048113,0,0.978261,'light intensity drizzle',0.304348,6668
None,0.700587,0,0,0.978261,'overcast clouds',0.347826,6327
None,0.685982,0,0,0.978261,'overcast clouds',0.391304,5237
None,0.686299,0,0,0.978261,'overcast clouds',0.434783,4599
None,0.689633,0,0,0.978261,'overcast clouds',0.478261,4635
None,0.699317,0,0,0.815217,'broken clouds',0.521739,5001
None,0.712494,0,0,0.01087,'sky is clear',0.565217,4781
None,0.72837,0,0,0.01087,'sky is clear',0.608696,4816
None,0.745515,0,0,0.815217,'broken clouds',0.652174,5661
None,0.754405,0,0,0.815217,'broken clouds',0.695652,6555
None,0.757422,0,0,0.01087,'sky is clear',0.73913,5938
None,0.755517,0,0,0.01087,'sky is clear',0.782609,4426
None,0.74488,0.023585,0,0.01087,'light rain',0.826087,3414
None,0.712494,0.048113,0,0.01087,'light rain',0.869565,3130
None,0.672488,0.096226,0,0.434783,'moderate rain',0.913043,2532
None,0.649151,0.096226,0,0.054348,'moderate rain',0.956522,1629
None,0.621845,0.191509,0,0.01087,'moderate rain',1,993
None,0.619146,0.263208,0,0.01087,'moderate rain',0,570
None,0.619146,0.263208,0,0.01087,mist,0,570
None,0.608033,0.311321,0,0.01087,'moderate rain',0.043478,350
None,0.608033,0.311321,0,0.01087,mist,0.043478,350
None,0.604223,0.287736,0,0.01087,'moderate rain',0.086957,281
None,0.604223,0.287736,0,0.01087,mist,0.086957,281
None,0.602477,0.263208,0,0.01087,'moderate rain',0.130435,337
None,0.602477,0.263208,0,0.01087,mist,0.130435,337
None,0.590729,0.263208,0,0.01087,'moderate rain',0.173913,909
None,0.590729,0.263208,0,0.01087,fog,0.173913,909
None,0.58422,0.216038,0,0.01087,'moderate rain',0.217391,3036
None,0.58422,0.216038,0,0.01087,mist,0.217391,3036
None,0.567709,0.216038,0,0.01087,'moderate rain',0.26087,5868
None,0.558184,0.263208,0,0.217391,'moderate rain',0.304348,6526
None,0.558184,0.263208,0,0.217391,mist,0.304348,6526
None,0.589776,0.239623,0,0.01087,'moderate rain',0.347826,5996
None,0.612637,0.119811,0,0.054348,'moderate rain',0.391304,5328
None,0.661375,0.048113,0,0.01087,'light rain',0.434783,4579
None,0.694872,0,0,0.01087,'sky is clear',0.478261,4727
None,0.713764,0.023585,0,0.01087,'light rain',0.521739,4765
None,0.731068,0,0,0.01087,'sky is clear',0.565217,4853
None,0.744404,0,0,0.434783,'scattered clouds',0.608696,4947
None,0.759168,0,0,0.01087,'sky is clear',0.652174,5786
None,0.768693,0,0,0.434783,'scattered clouds',0.695652,6396
None,0.769963,0,0,0.815217,'broken clouds',0.73913,6008
None,0.76663,0,0,0.815217,'broken clouds',0.782609,4373
None,0.747579,0,0,0.815217,'broken clouds',0.826087,3382
None,0.70408,0,0,0.01087,'sky is clear',0.869565,3223
None,0.664867,0,0,0.434783,'scattered clouds',0.913043,2712
None,0.63137,0,0,0.01087,'sky is clear',0.956522,2096
None,0.618035,0,0,0.01087,'sky is clear',1,1248
None,0.609779,0,0,0.01087,'sky is clear',0,550
None,0.603429,0,0,0.01087,'sky is clear',0.043478,417
None,0.600572,0,0,0.01087,'sky is clear',0.086957,307
None,0.599619,0,0,0.01087,'sky is clear',0.130435,338
None,0.59819,0,0,0.01087,'sky is clear',0.173913,892
None,0.592634,0,0,0.01087,'sky is clear',0.217391,2942
None,0.588189,0,0,0.01087,'sky is clear',0.26087,5542
None,0.589459,0,0,0.815217,mist,0.304348,6675
None,0.602635,0,0,0.01087,'sky is clear',0.347826,5923
None,0.635656,0,0,0.01087,'sky is clear',0.391304,5061
None,0.675028,0,0,0.01087,'sky is clear',0.434783,4720
None,0.727417,0,0,0.815217,'broken clouds',0.478261,4700
None,0.749008,0,0,0.434783,'scattered clouds',0.521739,5073
None,0.765518,0,0,0.815217,'broken clouds',0.565217,4832
None,0.779965,0,0,0.815217,'broken clouds',0.608696,5163
None,0.788062,0,0,0.01087,'sky is clear',0.652174,4831
None,0.795841,0,0,0.434783,'scattered clouds',0.695652,6148
None,0.794888,0,0,0.01087,'sky is clear',0.73913,5426
None,0.786633,0,0,0.01087,'sky is clear',0.782609,4699
None,0.775679,0,0,0.01087,'sky is clear',0.826087,3734
None,0.736784,0,0,0.217391,'few clouds',0.869565,3360
None,0.700746,0,0,0.217391,'few clouds',0.913043,2803
None,0.678203,0,0,0.217391,'few clouds',0.956522,2669
None,0.665661,0,0,0.01087,'sky is clear',1,1957
None,0.650579,0,0,0.01087,'sky is clear',0,1131
None,0.640102,0,0,0.01087,'sky is clear',0.043478,690
None,0.627401,0,0,0.01087,fog,0.086957,488
None,0.618828,0,0,0.01087,mist,0.130435,393
None,0.607874,0,0,0.01087,mist,0.173913,459
None,0.599143,0,0,0.01087,'sky is clear',0.217391,830
None,0.598349,0,0,0.01087,'sky is clear',0.26087,1504
None,0.588982,0,0,0.054348,mist,0.304348,2063
None,0.598984,0,0,0.01087,'sky is clear',0.347826,3043
None,0.648357,0,0,0.01087,'sky is clear',0.391304,3588
None,0.680743,0,0,0.01087,'sky is clear',0.434783,4039
None,0.708366,0,0,0.054348,'sky is clear',0.478261,4249
None,0.734402,0,0,0.054348,'sky is clear',0.521739,4690
None,0.753294,0,0,0.054348,'sky is clear',0.565217,4550
None,0.763455,0,0,0.01087,'sky is clear',0.608696,4612
None,0.772821,0,0,0.054348,'sky is clear',0.652174,4756
None,0.777266,0,0,0.054348,'sky is clear',0.695652,4848
None,0.774091,0,0,0.01087,'sky is clear',0.73913,4125
None,0.771392,0,0,0.054348,'sky is clear',0.782609,3745
None,0.752818,0,0,0.054348,'sky is clear',0.826087,3399
None,0.70789,0,0,0.217391,'few clouds',0.869565,3245
None,0.671218,0,0,0.217391,'few clouds',0.913043,2814
None,0.657723,0,0,0.054348,'sky is clear',0.956522,2478
None,0.645182,0,0,0.01087,'sky is clear',1,1916
None,0.637403,0,0,0.01087,'sky is clear',0,1286
None,0.635974,0,0,0.01087,'sky is clear',0.043478,794
None,0.630894,0,0,0.01087,'sky is clear',0.086957,620
None,0.617717,0,0,0.01087,'sky is clear',0.130435,345
None,0.610732,0,0,0.01087,'sky is clear',0.173913,353
None,0.599936,0,0,0.01087,'sky is clear',0.217391,541
None,0.596444,0,0,0.01087,mist,0.26087,1140
None,0.587871,0,0,0.01087,mist,0.304348,1806
None,0.596603,0,0,0.217391,mist,0.347826,2224
None,0.626449,0,0,0.01087,'sky is clear',0.391304,3449
None,0.666773,0.023585,0,0.01087,'light rain',0.434783,4322
None,0.693761,0,0,0.815217,'broken clouds',0.478261,4273
None,0.721384,0,0,0.815217,'broken clouds',0.521739,3990
None,0.737419,0,0,0.01087,'sky is clear',0.565217,3993
None,0.752818,0,0,0.815217,'broken clouds',0.608696,3852
None,0.761708,0,0,0.815217,'broken clouds',0.652174,3888
None,0.766471,0,0,0.01087,'sky is clear',0.695652,4126
None,0.766788,0,0,0.815217,'broken clouds',0.73913,3959
